"","source","X","LF_Number","LF_Name","total_count","HPDG_total_prop","HPDG_total_count","VH_total_prop","VH_total_count","H_total_prop","H_total_count","M_total_prop","M_total_count","L_total_prop","L_total_count","VL_total_prop","VL_total_count","LPDG_total_prop","LPDG_total_count"
"3020","45",31,70,"LF70: Mortality or fitness reduction due to negative effects of small population size - including inbreeding depression and gene flow",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3021","45",32,67,"LF67: Mortality or fitness reduction due changes in biological characteristics such as fecundity, maturation rate, sex ratios, size at age, etc",NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0
"3022","45",33,40,"LF40: Mortality or fitness reduction due to frequent and higher peak flows causing flushing",NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0
"3023","45",34,3,"LF3: Mortality or fitness reduction as a result of stress due to anthropogenic activity (non fishing)",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3024","45",35,6,"LF6: Limited or delayed access due to physical migration barriers and/or lack of safe migration routes (including lack of cover and complexity)",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3025","45",36,11,"LF11: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3026","45",37,16,"LF16: Mortality due to elevated levels of predation of eggs and alevin",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3027","45",38,17,"LF17: Mortality or fitness reduction due to predation by or presence of invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3028","45",39,18,"LF18: Mortality due to redd disturbance by humans",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3029","45",40,32,"LF32: Mortality or fitness reduction as a result of stress due to anthropogenic activity",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3030","45",41,34,"LF34: Mortality or fitness reduction due to competition from invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3031","45",42,36,"LF36: Mortality or fitness reduction as a result of decreased quality of rearing habitat",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3032","45",43,37,"LF37: Mortality or fitness reduction as a result of decreased quantity of rearing habitat",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3033","45",44,38,"LF38: Mortality or fitness reduction as a result of decreased access to or quality of floodplain habitat",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3034","45",45,41,"LF41: Mortality or fitness reduction as a result of competition with hatchery fry",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3035","45",46,45,"LF45: Mortality or fitness reduction as a result of deleterious substances",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3036","45",47,47,"LF47: Mortality or fitness reduction due to elevated predation",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3037","45",48,48,"LF48: Mortality or fitness reduction due to predation by invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3038","45",49,50,"LF50: Mortality or fitness reduction as a result of stress due to anthropogenic activity",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3039","45",50,53,"LF53: Mortality or fitness reduction due to increased frequency and magnitude of algal blooms",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3040","45",51,65,"LF65: Mortality or fitness reduction due to deleterious substances",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3041","45",52,1,"LF1: Mortality or fitness reduction due to predation from pinnipeds or other aquatic species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3042","45",53,2,"LF2:  Mortality or fitness reduction increased exposure to terrestrial predation",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3043","45",54,5,"LF5: Mortality or fitness reduction due to competition with invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3044","45",55,7,"LF7: Pre-spawn mortality or fitness reduction due to poor quality of spawning habitat",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3045","45",56,8,"LF8: Pre-spawn mortality or fitness reduction due to reduced quantity of spawning habitat",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3046","45",57,9,"LF9: Mortality or fitness reduction due to fishing",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3047","45",58,15,"LF15: Mortality or fitness reduction due to deleterious substances",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3048","45",59,21,"LF21: Mortality or fitness reduction due to dewatered redds at low flows",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3049","45",60,29,"LF29: Mortality or fitness reduction due to deleterious substances",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3050","45",61,39,"LF39: Mortality or fitness reduction from stranding in rearing habitat",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3051","45",62,69,"LF69: Mortality or fitness reduction as a result of rearing in a hatchery environment leading to maladaptation to the wild environment. This is measured in a reduction in PNI.",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3052","45",63,12,"LF12: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3053","45",64,30,"LF30: Mortality or fitness reduction as a result of elevated predation",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3054","45",65,31,"LF31: Mortality or fitness reduction due to elevated predation as a result of enhancement of predatory fish species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3055","45",66,46,"LF46: Mortality or fitness reduction due to ingestion of microplastics in lake environments",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3056","45",67,66,"LF66: Mortality or fitness reduction due to ingestion of microplastics",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3057","45",68,51,"LF51: Mortality or fitness reduction as a result of disease, parasites, or pathogens",NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0
"3058","46",1,4,"LF4: Mortality or fitness reduction as a result of disease, parasites, or pathogens",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3059","46",2,10,"LF10: Mortality or fitness reduction of wild fish due to competition with hatchery fish or aquaculture escapees for spawning locations or mates",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3060","46",3,13,"LF13: Mortality or fitness reduction as a result of poor pH levels",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3061","46",4,14,"LF14: Mortality or fitness reduction as a result of changes to salinity",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3062","46",5,15,"LF15: Mortality or fitness reduction due to deleterious substances",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3063","46",6,22,"LF22: Mortality or fitness reduction resulting from frequent and higher peak flows causing redd scour",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3064","46",7,25,"LF25: Mortality or fitness reduction due to lower quality spawning gravel",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3065","46",8,26,"LF26: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3066","46",9,27,"LF27: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3067","46",10,28,"LF28: Mortality or fitness reduction as a result of poor pH levels",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3068","46",11,30,"LF30: Mortality or fitness reduction as a result of elevated predation",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3069","46",12,33,"LF33: Mortality or fitness reduction as a result of disease, parasites, or pathogens",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3070","46",13,35,"LF35: Mortality or fitness reduction as a result of lack of access to appropriate food",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3071","46",14,36,"LF36: Mortality or fitness reduction as a result of decreased quality of rearing habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3072","46",15,37,"LF37: Mortality or fitness reduction as a result of decreased quantity of rearing habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3073","46",16,38,"LF38: Mortality or fitness reduction as a result of decreased access to or quality of floodplain habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3074","46",17,41,"LF41: Mortality or fitness reduction as a result of competition with hatchery fry",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3075","46",18,42,"LF42: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3076","46",19,43,"LF43: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3077","46",20,44,"LF44: Mortality or fitness reduction as a result of poor pH levels",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3078","46",21,49,"LF49: Mortality or fitness reduction due to inter- and intra-specific competition",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3079","46",22,51,"LF51: Mortality or fitness reduction as a result of disease, parasites, or pathogens",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3080","46",23,52,"LF52: Mortality or fitness reduction as a result of lack of access to appropriate food",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3081","46",24,54,"LF54: Mortality or fitness reduction due to reduction in quality of beach habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3082","46",25,55,"LF55: Mortality or fitness reduction due to loss in quantity of beach habitat loss",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3083","46",26,56,"LF56: Mortality or fitness reduction due to reduction in quality channel habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3084","46",27,57,"LF57: Mortality or fitness reduction due to reduction in quantity channel habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3085","46",28,58,"LF58: Mortality or fitness reduction due to reduction in quality of vegetation habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3086","46",29,59,"LF59: Mortality or fitness reduction due to reduction in quantity of vegetation habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3087","46",30,60,"LF60: Mortality or fitness reduction due to competition with hatchery fish",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3088","46",31,61,"LF61: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3089","46",32,62,"LF62: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3090","46",33,63,"LF63: Mortality or fitness reduction as a result of poor pH levels",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3091","46",34,64,"LF64: Mortality or fitness reduction due to increases in salinity",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3092","46",35,65,"LF65: Mortality or fitness reduction due to deleterious substances",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3093","46",36,67,"LF67: Mortality or fitness reduction due changes in biological characteristics such as fecundity, maturation rate, sex ratios, size at age, etc",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3094","46",37,68,"LF68: Mortality or fitness reduction due to a reduction in natural (wild) genetic influence. This is measured by the stray rate (pHOSstray) into the system, or by the frequency and magnitude of direct transplanting.",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3095","46",38,69,"LF69: Mortality or fitness reduction as a result of rearing in a hatchery environment leading to maladaptation to the wild environment. This is measured in a reduction in PNI.",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3096","46",39,70,"LF70: Mortality or fitness reduction due to negative effects of small population size - including inbreeding depression and gene flow",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3097","46",40,6,"LF6: Limited or delayed access due to physical migration barriers and/or lack of safe migration routes (including lack of cover and complexity)",NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0
"3098","46",41,1,"LF1: Mortality or fitness reduction due to predation from pinnipeds or other aquatic species",NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0
"3099","46",42,2,"LF2:  Mortality or fitness reduction increased exposure to terrestrial predation",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3100","46",43,3,"LF3: Mortality or fitness reduction as a result of stress due to anthropogenic activity (non fishing)",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3101","46",44,7,"LF7: Pre-spawn mortality or fitness reduction due to poor quality of spawning habitat",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3102","46",45,8,"LF8: Pre-spawn mortality or fitness reduction due to reduced quantity of spawning habitat",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3103","46",46,9,"LF9: Mortality or fitness reduction due to fishing",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3104","46",47,11,"LF11: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3105","46",48,16,"LF16: Mortality due to elevated levels of predation of eggs and alevin",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3106","46",49,17,"LF17: Mortality or fitness reduction due to predation by or presence of invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3107","46",50,18,"LF18: Mortality due to redd disturbance by humans",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3108","46",51,40,"LF40: Mortality or fitness reduction due to frequent and higher peak flows causing flushing",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3109","46",52,50,"LF50: Mortality or fitness reduction as a result of stress due to anthropogenic activity",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3110","46",53,5,"LF5: Mortality or fitness reduction due to competition with invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3111","46",54,20,"LF20: Mortality or fitness reduction due to redd overspawn",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3112","46",55,21,"LF21: Mortality or fitness reduction due to dewatered redds at low flows",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3113","46",56,32,"LF32: Mortality or fitness reduction as a result of stress due to anthropogenic activity",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3114","46",57,34,"LF34: Mortality or fitness reduction due to competition from invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3115","46",58,47,"LF47: Mortality or fitness reduction due to elevated predation",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3116","46",59,48,"LF48: Mortality or fitness reduction due to predation by invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3117","46",60,53,"LF53: Mortality or fitness reduction due to increased frequency and magnitude of algal blooms",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3118","46",61,12,"LF12: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3119","46",62,19,"LF19: Mortality or fitness reduction due to early alevin emergence",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3120","46",63,29,"LF29: Mortality or fitness reduction due to deleterious substances",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3121","46",64,31,"LF31: Mortality or fitness reduction due to elevated predation as a result of enhancement of predatory fish species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3122","46",65,45,"LF45: Mortality or fitness reduction as a result of deleterious substances",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3123","46",66,46,"LF46: Mortality or fitness reduction due to ingestion of microplastics in lake environments",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3124","46",67,66,"LF66: Mortality or fitness reduction due to ingestion of microplastics",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3125","46",68,39,"LF39: Mortality or fitness reduction from stranding in rearing habitat",NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0
"3126","47",1,10,"LF10: Mortality or fitness reduction of wild fish due to competition with hatchery fish or aquaculture escapees for spawning locations or mates",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3127","47",2,19,"LF19: Mortality or fitness reduction due to early alevin emergence",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3128","47",3,22,"LF22: Mortality or fitness reduction resulting from frequent and higher peak flows causing redd scour",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3129","47",4,25,"LF25: Mortality or fitness reduction due to lower quality spawning gravel",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3130","47",5,26,"LF26: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3131","47",6,27,"LF27: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3132","47",7,28,"LF28: Mortality or fitness reduction as a result of poor pH levels",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3133","47",8,33,"LF33: Mortality or fitness reduction as a result of disease, parasites, or pathogens",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3134","47",9,35,"LF35: Mortality or fitness reduction as a result of lack of access to appropriate food",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3135","47",10,41,"LF41: Mortality or fitness reduction as a result of competition with hatchery fry",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3136","47",11,42,"LF42: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3137","47",12,43,"LF43: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3138","47",13,44,"LF44: Mortality or fitness reduction as a result of poor pH levels",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3139","47",14,45,"LF45: Mortality or fitness reduction as a result of deleterious substances",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3140","47",15,49,"LF49: Mortality or fitness reduction due to inter- and intra-specific competition",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3141","47",16,51,"LF51: Mortality or fitness reduction as a result of disease, parasites, or pathogens",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3142","47",17,52,"LF52: Mortality or fitness reduction as a result of lack of access to appropriate food",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3143","47",18,53,"LF53: Mortality or fitness reduction due to increased frequency and magnitude of algal blooms",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3144","47",19,54,"LF54: Mortality or fitness reduction due to reduction in quality of beach habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3145","47",20,55,"LF55: Mortality or fitness reduction due to loss in quantity of beach habitat loss",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3146","47",21,56,"LF56: Mortality or fitness reduction due to reduction in quality channel habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3147","47",22,57,"LF57: Mortality or fitness reduction due to reduction in quantity channel habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3148","47",23,58,"LF58: Mortality or fitness reduction due to reduction in quality of vegetation habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3149","47",24,59,"LF59: Mortality or fitness reduction due to reduction in quantity of vegetation habitat",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3150","47",25,60,"LF60: Mortality or fitness reduction due to competition with hatchery fish",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3151","47",26,61,"LF61: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3152","47",27,62,"LF62: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3153","47",28,63,"LF63: Mortality or fitness reduction as a result of poor pH levels",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3154","47",29,64,"LF64: Mortality or fitness reduction due to increases in salinity",NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"3155","47",30,3,"LF3: Mortality or fitness reduction as a result of stress due to anthropogenic activity (non fishing)",NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0
"3156","47",31,6,"LF6: Limited or delayed access due to physical migration barriers and/or lack of safe migration routes (including lack of cover and complexity)",NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0
"3157","47",32,67,"LF67: Mortality or fitness reduction due changes in biological characteristics such as fecundity, maturation rate, sex ratios, size at age, etc",NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0
"3158","47",33,68,"LF68: Mortality or fitness reduction due to a reduction in natural (wild) genetic influence. This is measured by the stray rate (pHOSstray) into the system, or by the frequency and magnitude of direct transplanting.",NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0
"3159","47",34,69,"LF69: Mortality or fitness reduction as a result of rearing in a hatchery environment leading to maladaptation to the wild environment. This is measured in a reduction in PNI.",NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0
"3160","47",35,1,"LF1: Mortality or fitness reduction due to predation from pinnipeds or other aquatic species",NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0
"3161","47",36,9,"LF9: Mortality or fitness reduction due to fishing",NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0
"3162","47",37,11,"LF11: Mortality or fitness reduction due to unfavourable water temperatures",NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0
"3163","47",38,36,"LF36: Mortality or fitness reduction as a result of decreased quality of rearing habitat",NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0
"3164","47",39,37,"LF37: Mortality or fitness reduction as a result of decreased quantity of rearing habitat",NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0
"3165","47",40,50,"LF50: Mortality or fitness reduction as a result of stress due to anthropogenic activity",NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0
"3166","47",41,2,"LF2:  Mortality or fitness reduction increased exposure to terrestrial predation",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3167","47",42,5,"LF5: Mortality or fitness reduction due to competition with invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3168","47",43,8,"LF8: Pre-spawn mortality or fitness reduction due to reduced quantity of spawning habitat",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3169","47",44,21,"LF21: Mortality or fitness reduction due to dewatered redds at low flows",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3170","47",45,38,"LF38: Mortality or fitness reduction as a result of decreased access to or quality of floodplain habitat",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3171","47",46,39,"LF39: Mortality or fitness reduction from stranding in rearing habitat",NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0
"3172","47",47,20,"LF20: Mortality or fitness reduction due to redd overspawn",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3173","47",48,32,"LF32: Mortality or fitness reduction as a result of stress due to anthropogenic activity",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3174","47",49,34,"LF34: Mortality or fitness reduction due to competition from invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0
"3175","47",50,4,"LF4: Mortality or fitness reduction as a result of disease, parasites, or pathogens",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3176","47",51,7,"LF7: Pre-spawn mortality or fitness reduction due to poor quality of spawning habitat",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3177","47",52,12,"LF12: Mortality or fitness reduction as a result of low dissolved oxygen",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3178","47",53,13,"LF13: Mortality or fitness reduction as a result of poor pH levels",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3179","47",54,14,"LF14: Mortality or fitness reduction as a result of changes to salinity",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3180","47",55,15,"LF15: Mortality or fitness reduction due to deleterious substances",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3181","47",56,16,"LF16: Mortality due to elevated levels of predation of eggs and alevin",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3182","47",57,17,"LF17: Mortality or fitness reduction due to predation by or presence of invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3183","47",58,18,"LF18: Mortality due to redd disturbance by humans",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3184","47",59,29,"LF29: Mortality or fitness reduction due to deleterious substances",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3185","47",60,30,"LF30: Mortality or fitness reduction as a result of elevated predation",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3186","47",61,31,"LF31: Mortality or fitness reduction due to elevated predation as a result of enhancement of predatory fish species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3187","47",62,40,"LF40: Mortality or fitness reduction due to frequent and higher peak flows causing flushing",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3188","47",63,46,"LF46: Mortality or fitness reduction due to ingestion of microplastics in lake environments",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3189","47",64,47,"LF47: Mortality or fitness reduction due to elevated predation",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3190","47",65,48,"LF48: Mortality or fitness reduction due to predation by invasive species",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3191","47",66,65,"LF65: Mortality or fitness reduction due to deleterious substances",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
"3192","47",67,66,"LF66: Mortality or fitness reduction due to ingestion of microplastics",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1
